text,label_raw,label_resiko_hoaks
"Manfaat buah kedondong sangat banyak, diantaranya menyembuhkan bronkitis, meringankan sakit maag, menyembuhkan disentri,menyembuhkan radang telinga dan masih banyak lagi. Ada yang suka makan buah ini?",valid,0
Manfaat Buah Kedondong Untuk Obat Awet Muda: http://yobuah.blogspot.co.id/2017/07/manfaat-buah-kedondong-untuk-obat-awet.html,hoax,100
"Manfaat Buah Kedondong Untuk Obat Batuk, Obat Sakit Perut Dan Diare.",hoax,100
Manfaat meminum susu sebelum tidur : 1.mempermudah penyerapan kalsium 2.tidur lebih nyenyak 3.penunda lapar,valid,0
"Manfaat meminum susu kedelai bagus untuk kesehatan,bs djdikan sbg pngganti susu sapi,bnyk khasiat dn lumayan enak jg sih..",hoax,100
"Apa manfaat kayu tembusu
Untuk meredam keras suara
Apa manfaat meminum susu
Untuk memendam terik cuaca

#JumatBerkah #V5PlusCashback
#Pantun",hoax,100
Tubuhmu akan merasa santai setelah bekerja. Ternyata cukup banyak ya manfaat meminum susu hangat. Apakah Kamu suka minum susu? :),hoax,100
Tahukah kamu manfaat meminum susu sebelum tidur? Tapi jangan lupa untuk menyikat gigi setelahnya. :D #HealthForLife,hoax,100
"ANJRIT!!!! RT 
@Rezzaldy
 manfaat meminum susu basi, penting! http://rotten.com/",hoax,100
Ternyata salah satu manfaat meminum kopi di pagi hari adalah memperlancar BAB.,hoax,100
memang terkadang ada manfaat meminum kopi. tapi jangan pake es kan jdnya lu masuk angin :],hoax,100
Badan Sehat Ideal: Apa Sajakah Manfaat Meminum Kopi Hitam ? https://yesbadansehatideal.blogspot.com/2020/11/apa-sajakah-manfaat-meminum-kopi-hitam.html?spref=tw,hoax,100
Salah satu manfaat meminum kopi adalah membangkitkan semangat. - min ahli qohwah-,valid,0
Banyak manfaat meminum teh di pagi hari. Untuk memberi semangat hidup mengisi aktifitas sepanjang hari. #bicarateh #tehIndonesia,hoax,100
"Manfaat meminum teh di pagi hari adalah meredakan alergi musiman. Sudah minum teh pagi ini, Travelers? #SMLAsk",hoax,100
Manfaat Meminum Teh Setiap Hari https://goo.gl/fb/FJnGML,hoax,100
"Manfaat Meminum Teh Sebagai antioksidan untuk menangkap radikal bebas dalam tubuh, juga ampuh mencegah berkembangnya sel kanker dalam tubuh.",valid,0
Salah satu manfaat meminum teh hangat d sore hari ialah......................menghilangkan dahaga~,valid,0
"salah satu manfaat mandi pagi , bisa optimal pake skincare pagi nya hahaha Tertawa berguling di lantai",hoax,100
"Tahukah Anda, untuk mendapatkan manfaat dari mandi sehat pagi hari adalah pukul 04.30 s/d 05.00 dengan menggunakan air biasa, bukan air hangat.",valid,0
Manfaat mandi pagi itu biar sorenya ga usah mandi lagi hahahah,hoax,100
Ayo jangan malas mandi pagi! Salah satu upaya untuk bikin tubuh menjadi lebih segar sepanjang hari dengan mandi di pagi hari. Ini manfaat lainnya untuk kesehatan: #ManfaatMandiPagi ,valid,0
Manfaat mandi pagi tydack berlaku di negara dingin,hoax,100
"Manfaat mandi pagi
- Badan seger
- Wajah terlihat fresh 
- Badan kerasa bergairah
- Mata ga ngantuk
- pagi pun jadi semangat",valid,0
"""
@blogdokter
: Selama tdk bermasalah dg suhu dingin, dampak mandi malam palingan hanya kedinginan. :) 
@Evyliciouss
""",valid,0
"Naaahhh RT 
@blogdokter
 Selama tdk bermasalah dg suhu dingin, dampak mandi malam palingan hanya kedinginan. :) 
@Evyliciouss",valid,0
"""
@blogdokter
: Selama tdk bermasalah dg suhu dingin, dampak mandi malam palingan hanya kedinginan. :) 
@Evyliciouss
""",valid,0
lah gua juga suka keram nih coyRT @ntalulabby: hahah iye jangn nikutin gua dampak mandi malam=sekarang kaki gua jadi k... http://9v88.twa.im,hoax,100
"syukurlah, dok :) RT 
@blogdokter
 Selama tdk bermasalah dg suhu dingin, dampak mandi malam palingan hanya kedinginan. :) 
@Evyliciouss",valid,0
"Super sekali *prokprok* :v RT
@MirzMiraMiya
: Tema ceramah malam ini DAMPAK MANDI MALAM : FLU dan di bawakan oleh Ibu E. Sugiarto. Bole jo mam",hoax,100
"tp ada yg bilang bisa rematik lho dok ""
@blogdokter
: Selama tdk bermasalah dg suhu dingin, dampak mandi malam palingan hanya kedinginan",valid,0
Manfaat mandi malam : resik,valid,0
"Banyak orang yang meyakini bahwa kita tidak boleh mandi malam hari karena akan memicu reumatik. Tapi apakah ini benar?

Ternyata ini termasuk mitos, guys. Sampai saat ini belum ada penelitian yang membuktikan bahwa mandi saat malam hari berkaitan dengan munculnya reumatik",valid,0
"Melansir Klik Dokter, faktanya, kebiasaan mandi malam hari malah memiliki manfaat, seperti membantu tidur lebih cepat, mencegah jerawat, kulit jadi lebih sehat, serta mencegah kontaminasi bakteri",valid,0
"Langsung search bahaya dan manfaat mandi malam hari, padahal ya udah sering mandi malem2 wkwk",hoax,100
jangan mengulas manfaat tidur siang doang. mbok sekali-sekali kasih artikel manfaat tidur sampai siang dong,hoax,100
,valid,0
Sebuah studi yang dipublikasikan pada jurnal Heart menunjukkan bahwa tidur siang bisa menurunkan risiko penyakit jantung. Hasil ini membuat kita memikirkan kembali manfaat dari tidur siang.,valid,0
Tapi masih banyak yang beranggapan bhwa org dewasa atau pekerja yg tidur siang adalah lemah atau tidak profesional. Pdahl slah satu manfaat tidur siang adalah dapat mengembalikan tingkat fokus seseorang. CMIIW,valid,0
"Slogan 'tidur itu ibadah' saat berpuasa ternyata punya manfaat lho. Meski singkat, tidur siang bisa membahagiakan, meningkatkan fokus, dan memulihkan energi. #ManfaatTidur ",valid,0
Ada beberapa manfaat luar biasa buah naga untuk kesehatan tubuh seperti misalnya menjaga tekanan darah tetap stabil. #buahnaga,valid,0
"Manfaat Buah Naga 
-Turunkan berat badan 
-Tingkat kesihatan jantung 
-Menyihatkan sistem pencernaan
-Tingkatkan daya tahan tubuh 
-Awet muda",valid,0
,valid,0
"Ragam Manfaat Buah Naga, Bisa Sembuhkan Sel Tubuh Rusak",valid,0
"Beberapa manfaat dari buah Naga Merah:

- Menyehatkan jantung
- Menstabilkan gula darah
- Meningkatkan sistem kekebalan tubuh

Tapi jangan makan berlebihan ya, karena sesuatu yang berlebihan itu tidak baik.",valid,0
"Manfaat penting buah naga bagi kesehatan tubuh:
1. Mencegah Kanker  
2. Bagus untuk Jantung
3. Mencegah Diabetes

Buah yang mudah dimanfaatkan buat apa saja; langsung dimakan atau sebagai campur dengan buah lain. Mantap!",valid,0
"Manfaat penting buah naga bagi kesehatan tubuh:
1. Mencegah Kanker  
2. Bagus untuk Jantung
3. Mencegah Diabetes

Buah yang mudah dimanfaatkan buat apa saja; langsung dimakan atau sebagai campur dengan buah lain. Mantap!",valid,0
"Suka banget buah ini
Wajah tersenyum dengan mata bentuk hati

Manfaat Buah Naga untuk Mencegah Kanker dan Diabeteas http://dlvr.it/RBqjCZ",valid,0
"Buah naga memiliki berbagai nutrisi yang baik bagi kesehatan tubuh lho, Sahabat. Beberapa manfaat buah naga untuk kesehatan, seperti:

1. Meningkatkan fungsi kekebalan tubuh
2. Membantu menurunkan risiko diabetes.

(1/2)",valid,0
"Manfaat Olahraga Pagi, Tingkatkan Fokus hingga Bakar Lemak",valid,0
Emng manfaat olahraga pagi jam segini udh ngantuk,hoax,100
Pernah sama dokter disuruh olahraga pagi dan dalam hati langsung ku tolak. Hari ini baca artikel perbedaan manfaat olahraga pagi dan sore langsung tertohok. Keknya dari kemaren salah deh olahraga sore terus. Pleading face,hoax,100
"Manfaat Olahraga pagi di Rumah:

Hati putihMeningkatkan Suasana Hati. 
Hati putihMembuat Stamina Meningkat. 
Hati putihMengontrol Nafsu Makan. 
Hati putihMeningkatkan Kualitas Tidur. 
Hati putihMeningkatkan Fokus. 
Hati putihMenjaga Kestabilan Tekanan Darah.",valid,0
,valid,0
"Menyimak 
@dr_Phaidon
 di @wideshotmetrotv utk #TipsSehat nya khususnya manfaat olahraga malam..mantab dok! :D #FitnessKu",hoax,100
"next information ^^
manfaat olahraga malam,

Membuat Kita Terlihat Awet Muda

Salah satu manfaat olahraga yang... http://fb.me/7NrHbCRg7",hoax,100
30 menit lagi akan aku share manfaat olahraga malam.,hoax,100
"Kurmate, Manfaat olahraga malam hari tidak hanya untuk kesehatan, ada manfaat lain seperti interaksi sosial.",hoax,100
Dampak bahaya makanan cepat saji bagi kesehatan biasanya muncul dlm waktu yg lama sebagai akumulasi kebiasaan makan yg buruk. #inforsabm,valid,0
"Makan cepat Saji itu Lezat dan Manis, Tapi dampak Untuk tubuh tidak ada Baiknya.",valid,0
"..bukan malah merazia seperti itu, kenapa mesti Warteg. Nggak sekalian rumah makan atau restoran cepat saji saja yg punya dampak lebih",hoax,100
"akhirnya memutuskan memberhentikan Faizan nonton upin ipin, sedikit bawa dampak negatif karna tiap makan ayam goreng yg bagian paha dia narasi upin ipin dulu ada kali 2-3 menit baru gigit ayamnya. lamaaaa membuat mamak kesel, dampak positifnya anak uwe jadi fasih bahasa melayuWajah dengan air mata bahagia",hoax,100
lagi ngerjakan tugas.. mau nulis kulit kayu kok yang ketulis kulit ayamWajah menangis kencangWajah menangis kencangWajah menangis kencangWajah menangis kencangWajah menangis kencangWajah menangis kencangWajah menangis kencangWajah menangis kencangWajah menangis kencang.. apakah ini dampak makan ayam goreng tdi yaWajah murungWajah murungWajah murung,hoax,100
Dibawain ayam goreng 5 biji dan seorang ibu mulai khawatir dampak buruk yg mungkin terjadi di masa depan krn anaknya makan ayam potong terus2an  Wajah dengan air mata bahagiaWajah dengan air mata bahagiaWajah dengan air mata bahagia,hoax,100
Dampak Makan Ayam Goreng Menaji Gemuk:          Masalah obesitas kerap dikaitkan dengan makanan. Seper... http://bit.ly/Ld3Vkz #iNetwork,valid,0
"Puasa Puasa RT 
@hunterisma
: enak tuh ayam goreng :9 RT @lizzieluvee Gawat, morning sick. Dampak makan ayam goreng pedas semalam",hoax,100
"Dampak 2jam keciplak kecipluk di kolam brhasil meningkatkan gairah makan yg luar biasa, sate ayam ☑ tempe mendoan ☑ ayam goreng mentega ☑",hoax,100
ini dampak makan steak masih berasa diperut -_-,hoax,100
"tiba2 mau makan chicken steak.
*dampak uts,nafsu makan menggila",hoax,100
"makan berapa porsi :)) RT 
@pensiil
: Kenyang atas dampak steak abuba itu maksimal ya..",hoax,100
"Iya geng. Enak. Tapi dampak hajab kali aku RT 
@DelvinaTanjung
: 
@icasilalahi
 steak tikus yang kita makan tadi? Enak ya rupanya",hoax,100
"Ketemuan sama ayank 
@icanachie
 diwaroeng steak n shake.. Hahhaaa,, dampak ngambek 3 hari niy makan nyaa banyak,,",hoax,100
"Tajil: puding coklat. Lanjut makan berat: soup, kakap fillet, steak, hati ayam, & sayuran. Hasil akhir: KENYANG PARAH! Dampak: NGANTUK! -_-""",hoax,100
"Wah siapa tuh? Makan dulu yuk di Waroeng Steak hehehe RT""
@AstieQueen
: Dampak buruk bngt seehh klo ada lo,,,jereng !!!!""",hoax,100
Dampak dr makan sate kambing #pusing hikh kenapa td ga sadar lok itu sate kambing,hoax,100
"Dampak makan sate malem"".......otw ruang semedi deh  
@gustia_ayu
 
@perD4NA
 
@aya_nataya
 
@ArvanUtama
 
@aciiku",hoax,100
Dampak Kebanyakan makan sate bikin 7 keliling.,hoax,100
"mayan, dampak makan sate padang",hoax,100
"eeh, kok dampak dari makan sate embeek tadi malam kok baru kerasa ya,",hoax,100
"#EhKauTauGak Dampak dari makan Sate Klathak Pak Pong di malam hari,adalah skip kuliah jam 7 #truestory",hoax,100
"pusing,lieur,leuneung,jangar,euy dampak makan sate sapi,kambing!!",valid,0
Ohhh oke. Beneran baru tau ternyata ktp bukan indikator legal age. Kirain selama ini ya 17 taun krn dah boleh nyetir dan dapet ktp brarti dah legal. Walaupun tetep bukan brarti dianggep dewasa sih krn ya gmn”kedewasaan orang gabisa diliat dr umur. Makasih infonya Wajah tersenyum dengan mata tersenyum,valid,0
"Menurut gw indikator seseorang bisa dikatakan ""Dewasa"" bisa dilihat dari cara mengatur perasaan, menyikapi masalah, tutur kata dan tindakan, pola pikir.",valid,0
indikator lelaki dewasa dan independen #3 : bisa boker jongkok dengan bersih,hoax,100
"2010, tahun kelulusan masa SMA (kita anggap sebagai indikator dewasa), secara tidak sengaja diterima Universitas ternama di luar Kota.
Sebagai bocah yang sebelumnya hanya bermain dalam satu lingkup pertemanan tentu merasa tidak nyaman dengan keadaan",hoax,100
umur bukan indikator dewasa..... #manakaraktermu,valid,0
"Indikator menjadi dewasa :
Membuat slide presentasi cukup background putih.",hoax,100
"gua tu masi batuk². jadi tiap malem selalu minum obat, salah satu efek samping obatnya itu cepet ngantuk.",valid,0
"gua minum sirop obat batuk malah ngantuk, terus batuknya malah jadi tambah tambah Wajah tidak senang",valid,0
"Akuuuu. 
Tapi kadang ada hari-hari dimana aku malah pilek beneran sampe kesiang ga berhenti2 pileknya/bersin, jadi minum obat intunal, berhenti deh pileknya bbrp jam kemudian, cuma bikin ngantuk banget obatnya.",valid,0
"Balik lagi dengan habitat depression disorder tiap malem, dan jam segini belum ngantuk padahal udah minum obat. Jujur capek harus nelen anti-depresan, capek harus anxiety berlebihan, capek harus mikir ini itu, capek hidup sumpah.. wkwk mau jadi enceng gondok aja bisa ga sih :)",hoax,100
"aku suka soalnya kalau bikin ngantuk, jadi ada alibi buat blg ""aku tidur abis minum obat"" jadi ga di marahin Tertawa berguling di lantai",hoax,100
Efek makan crispi jamur pedes banget bibir sampe merah eh pedesnya nempel dihidung (˘̩̩̩.˘̩̩̩ƪ),hoax,100
"bener aja kata dey pasti paginya sakit perut,- efek semalem makan gorengan pedes,jamur krispi pedes cus minumnya bigcola. ya gini:&",valid,0
"Efek makan jamur crispy terlalu banyak . Jadi muntah muntah gini ,- shiiittt !!",valid,0
"Efek abis vaksin ke 2 siang ini : 
Es krim abis 200 ml, tape ketan 1 cup, buah sepiring, tahu baso 2 pcs, jamur tiram goreng setengah piring dan masih pengen makan lagi Wajah menangis kencang",hoax,100
"Kalo pingin jadi pintu itu efek orang lagi makan jamur tletong, bukan lagi sedih",hoax,100
efek makan jamur pedes dan ngerasain perut kaya ada mercon gini :(,hoax,100
"Efek makan jamur, ludo main dengan bebas hambatan",hoax,100
Efek banyak makan jamur tai sapi ya kaya  gini..susah liat org akur..#ulinanjing,valid,0
"Pernah denger podcast yg nyeritain pengalaman efek makan jamur itu, katanya pas ngeliat lampu, tisu trs apalagi gitu di puja puja wkwk",hoax,100
"Wajib Tahu, 7 Manfaat Sehat Makan Jamur Putih selain Cegah Kanker -  http://bit.ly/2BQbjm1 #kanker #cancer",valid,0
"http://sollyez.com :  Wajib Tahu, 7 Manfaat Sehat Makan Jamur Putih selain Cegah Kanker: Jamur… https://goo.gl/fb/sQsPP7",valid,0
 manfaat makan jamur adalah mencegah kulit dari radikal bebas dan membuat kulit tetap terlindungi #infopenjas,valid,0
"Manfaat makan jamur adalah sebagai anti-kanker, anti-diabetes dan penghambat HIV.
Maka dari itu badan saya sehat dan bugar. Mari makan jamur",valid,0
"
 Salah satu manfaat dari makan jamur adalah bisa membantu menjaga kondisi tubuh agar tubuh tetap prima selama musim hujan.E281",valid,0
"Cegah Diabetes hingga Kanker, Ini 5 Manfaat Menakjubkan Rajin Makan Jamur Tiram: Tak banyak yang tahu, ini beragam manfaat kesehatan jika makan jamur tiram.",valid,0
"Mengurangi bau amoniak pada kolam ikan
meningkatkan nafsu makan
menekan pertumbuhan jamur patogen
mempercepat proses pertumbuhan

* manfaat bagi ternak
 meningkatkan Mafsu makan dan pertumbuhan ternak",hoax,100
Manfaat daun seledri bagi kesehatan -Tekanan darah tinngi -Diare -Rematik -Mata kering -Tida nafsu makan... http://fb.me/ZKbCK2cF,valid,0
"Itu di makan ato gmna carax mas?""
@IndraQ
: Membersihkan Ginjal Cukup Rp. 1000 (manfaat daun seledri) http://memobee.com/membersihkan-g…""",hoax,100
"Tidak Makan jg :
Cabe, Seledri, Tomat, Wortel, Toge, Kecombrang, Lengkuas, Lada, Ketumbar, Kol, Labu, Daun Singkong, Tahu, Tempe, Tepung Terigu, Ikan laut, Ikan Darat dll (Biji Gepeng / Bulat Kuning Emas)

Lain wkt Di Makan lg Menu tsb
skrg lg Program (Diet)

Semoga Bawa Manfaat",hoax,100
"Share ah, siapa tau ada manfaat buat yang baca ha ha ha.
Jadi, gw udah 4 tahun nih jadi manusia yang suka sayur, segala sayur, padahal dulu sebelum gw kuliah mana ada dalam kamus gw makan sayur. Daun bawang dan seledri pun dibakso gw sisihin singkirin, mati matian gak mauWajah dengan air mata bahagia",hoax,100
"Membahas manfaat & bahaya makan udang, khasiat daun seledri, nyeri sendi, dan otot wajah lumpuh. Nantikan Ayo Hidup Sehat Plus jam 13.00 WIB hanya di tvOne & streaming di tvOne Connect, android http://bit.ly/2CMmL5z & ios http://apple.co/2Q00Mfc #AyoHidupSehattvOne",valid,0
"Manfaat makan Roti 4 lapis d malam hari,meningkatkan kualitas Hidup *JempoLdGoyang",hoax,100
"bergaduh dengan pasangan anda tidak membawa apa apa manfaat, dengan itu mari kita makan roti sardin",hoax,100
"Roti dan makanan berkarbohidrat kerap dihindari pelaku diet. Padahal dengan makan roti saat sarapan bisa berefek positif pada penurunan berat badan.

Studi terbaru dari Tel Aviv University, Israel mengungkap manfaat dari makan selembar roti saat sarapan.… https://ift.tt/2vOUhpQ",valid,0
"kecoa, klo nyamuk ada manfaat nya klo kecoa gtau dehh
Kutip Tweet
ang^^gustD
@geniusyoongiiii
 · 22j
Membalas @bertanyarl
Yang mau kalian musnahkan kecoa atau nyamuk",valid,0
"bisa ga nih nyamuk2 menghilang dari bumi, apasih manfaat nyamuk ada di bumiWajah letih",hoax,100
,valid,0
"Nyamuk itu manfaat nya apa sih?.. penasaran aku tuh..? Setiap hari di semperin Mulu ,udah kenyang pergi tanpa ada kabar,Wajah meringisWajah menguap",hoax,100
"Makanya kisah di agama kristiani digambarkan iblis menyamar dalam bentuk ular. Memang ud dari sononya nder manusia takut ular. Untung manusia mengalami evolusi, jd mereka berusaha menaklukkan alam, berikut fauna2nya sehingga dapat menjadikan manfaat buat manusia",valid,0
"""Tidak ada makhluk hidup yang tidak memiliki manfaat sekalipun itu ular yang berbisa""",valid,0
Tkda orang yg nak sengaja lepaskan ular ke kebun dia kalau dia tkda ilmu bkenaan manfaat ular tu utk kebun dia. Kunci dia ilmu.,valid,0
Yuk share sedikit manfaat ular bagi ekosistem tinggal kita. berikut beberapa alasan kita sebaiknya mulai #SaveOurSnake,hoax,100
"betul ular kawat. ular ini buta juga. gausah dimatiin nder. kamu buang aja ke selokan. dia ga berbisa, ga bisa gigit kamu juga. manfaat ular ini tu dia makanin rayap jadi jgn dibunuh ya, tolong.",valid,0
"Jual Semut Jepang Di Jogja: Budidaya Semut Jepang     Manfaat Semut Jepang, Jual Semut Jepang, Semut Jepang Mu... http://bit.ly/1xOMzCi",hoax,100
"Manfaat semut jepang bagi kesehatan selain mengobati stroke juga dapat mengobati banyak penyakit sepeti di bawah, dan berikut cara mengkonsumsi yang benar http://dlvr.it/Q61bJc",valid,0
Manfaat Semut Jepang untuk Diabetes: Manfaat Semut Jepang untuk Diabetes Semut merupakan serangga anggota kelu... http://bit.ly/1SWIfz4,valid,0
Jual semut jepang untuk berbagai penyakit: Manfaat semut Jepang: 1.Meringankan & mengobati penyakit jantung 2.... http://bit.ly/1Pkyrws,valid,0
"Semut Jepang dan Kasiatnya Manfaat Semut Jepang Semut Jepang! Ya, siapa yang menyangka serangga ini mampu menyembuhkan berbagai penyakit.",valid,0
Manfaat semut jepang bagi kesehatan selain mengobati stroke juga dapat mengobati banyak penyakit sepeti di... https://fb.me/1pFvPn6Qy,valid,0
"Tidak ada yang sia-sia dalam hidup ini. Nyamuk yang katanya tidak berguna saja bisa jadi manfaat bagi Cicak. Ekosistem alam dan rantai makanan untuk hewan lain dan pasti ada manfaatnya.
Apalagi kamu!",valid,0
"Kalo aku kebalikannya Wajah letihWajah letih
Cicak itu dibenci banget, dia hewan merugikan ga ada manfaat samsek
Kecoa juga
Tp lebih takut kecoa sih, jijik, geli, semua, sampek ketemu kecoa aku langsung jerit dan buru2 lari Wajah letih",hoax,100
"
 manfaat cicak selain makan nyamuk apa ? Hewan itu random ish",valid,0
"Ayo Bunuh Cicak, Karena Berpahala

Cicak adalah hewan menjijikan yang tidak memberikan manfaat bagi manusia... http://fb.me/3Y0Ru8dV5",valid,0
"Nabi ibrahim as ketika di bakar
Ada semut yg membawa air Untuk memadamkan api
dan cicak yg meniup untuk menjadikan api semakin besar.
Kita tau kedua hewan tidak akan memberi manfaat atau mudorot atas usaha mereka.
Tapi kita tau kepada siapa mereka berpihak.",valid,0
"yeekk,hewan melata >< ""
@SdiindaC
: RT 
@tituts
: Seperti cicak. Mana kurang diperhatikan, tapi selalu memberi manfaat.""",valid,0
,valid,0
"[Fun Fact] 

Bawang Putih Bukan Sebagai Obat COVID-19

Bawang putih memiliki banyak manfaat bagi kesehatan, yaitu: meredakan infeksi, radang, dan pilek. Selain itu dapat menurunkan risiko kanker dan juga menurunkan kadar kolesterol.",valid,0
"2. Menjaga Kesehatan Jantung
Manfaat bawang putih juga dapat melindungi penderita kardiomiopati (penyakit kronis pada otot jantung). Penelitian riset yg dipublikasikan Journal of Agricultural Food menyebutkan bhw komponen yg ada dlm minyak bawang putih dapat menyehatkan jantung.",valid,0
"3. Mencegah Flu

Anda sering terkena sakit flu? 
Cobalah mengonsumsi bawang putih. Dari studi yang dipublikasikan oleh American Family Physician, konsumsi rutin bawang putih dapat mengurangi frekuensi penyakit influenza sekaligus mencegahnya.",valid,0
"4. Menurunkan Risiko Osteoarthritis 

Riset membuktikan wanita yang rutin mengonsumsi bawang putih dlm menu harian mengalami penurunan risiko osteoarthritis .  Osteoarthritis adalah peradangan sendi yang pada umumnya berkaitan dengan penuaan.",valid,0
"Bismillah
Sdh bnyk yg rasakan manfaat dari Kapsul Extract GarliJintam ini. Perpaduan istimewa Bawang Putih & Habbatsauda.
Khasiatnya dikupas tuntas dlm Thibbunnabawi-nya Ibnu Qoyim al Jauziyah. 
Jg kshtn tubuh dan imunitas anda.
Hrg 70k. Sdh ber POM TR
Pemesanan : 085211818180",hoax,100
"Bawang Merah dan Bawang Putih di Indonesia

Tak hanya membuat masakan terasa lebih gurih dan nikmat, banyak manfaat lain dari bawang merah dan bawang putih.",valid,0
"Manfaat Makan Bawang Merah, Salah satunya Turunkan Gula Darah #1newstainment",valid,0
"Korang jom 6 ogos ni ada agihan bawang merah lagi ! 

korang tajalah sikit dengan sini okay? sedikir pemberian kita, banyak manfaat kepada orang ramai Hati merah jom sedekah",hoax,100
"In syaa Allah sekiranya 3 Masjid ini dapat penuhkan keperluan bawang merah & kentang ini, setiap minggu 2100 keluarga yang akan terima manfaat dari bantuan ini. ",hoax,100
"Manfaat bawang merah, melindungi mata hingga cegah sakit maag",valid,0
"Untuk merasakan manfaat pisang sebagai penurun darah tinggi, Anda dapat membuat jus pisang yang ditambahkan dengan beberapa bahan lainnya. 
Berikut resep membuat jus pisang untuk obat tekanan darah tinggi 
Pisang uli 1 buah atau 100 gram 
Jeruk nipis 1/2 buah",valid,0
Ada beberapa manfaat minum air kunyit hangat untuk kesehatan tubuh seperti mencegah penyakit jantung. #airkunyithangat,valid,0
Tahukah Bunda bahwa kandungan senyawa curcumin yang terdapat pada kunyit dan temulawak memiliki manfaat yang baik jika dikonsumsi saat pandemi karena mampu meningkatkan kebugaran pada tubuh. Mau tahu apa itu curcumin dan manfaatnya? Yuk intip pada gambar #dapurkobe #tepungkobe,valid,0
"Setiap pagi, Presiden Jokowi mengonsumi jamu sebelum memulai aktivitas.

Jahe, temulawak dan kunyit yang ditumbuk dan diseduh air panas tiap hari. Ramuan ini dipercaya memberi manfaat pada tubuh.",hoax,100
"Meski tak sepopuler jahe atau kunyit, tapi manfaat lengkuas untuk kesehatan tak bisa dipandang sebelah mata. Iya, sama kayak manfaat Jungkook di hidup aku, tak bisa dipandang sebelah mata Wajah lega",hoax,100
"REKOMENDASI MINUMAN HERBAL UNTUK TINGKATKAN IMUNITAS TUBUH

Halo, Lur! Tau nggak kalo minuman herbal banyak sekali manfaatnya?

Ini dia beberapa manfaat minuman herbal mulai dari Madu, Temulawak, Kunyit Asem, dan Brotowali. Selengkapnya, bisa cek di slide berikut ini yaaa",valid,0
Jahe yang diseduh dengan air hangat ternyata punya banyak manfaat. Mulai dari mengatasi berbagai gejala Covid-19 hingga redakan nyeri haid.,valid,0
"Ekspektasi : nyari susu jahe + madu biar dapet manfaat nya
Realita : Susunya pake kental manis, madu nya pake madurasa sasetan.",hoax,100
"Meski tak sepopuler jahe atau kunyit, tapi manfaat lengkuas untuk kesehatan tak bisa dipandang sebelah mata. Iya, sama kayak manfaat Jungkook di hidup aku, tak bisa dipandang sebelah mata Wajah lega",hoax,100
"Minggu2 gelar lapak semoga ada yg berminat beli.mnuman herbal,dri rempah2 alami.membantu imun tubuh di msa2 pandemi.rsa enak hrga bersahabat bnyak manfaat.yg syg orang tua,untk drah tinggi,diabet,asam urat,tungkak lambung,yg lg insoma jga cocok lho jahe marah nya.tinggal seduhWajah tersenyum dengan mata tersenyum",valid,0
"#gemukalami  ""Salah satu manfaat jahe adalah memperlancar sistem pencernaan"" tips diet sehat tanpa obat kvinjulio",valid,0
"Yuk Membuat ECO ENZYME, Cairan Sejuta Manfaat

Eco enzyme merupakan cairan hasil fermentasi campuran antara sampah organik berupa sayuran atau buah-buahan dengan molase atau gula tebu bisa juga aren.

Eco enzyme memiliki beragam manfaat, diantaranya :",valid,0
"Di balik manisnya air tebu ternyata juga ada manfaat 'manis' untuk kesehatan tubuh. Manfaat air tebu disebut bisa untuk detoks dan diet, benarkah? #AirTebu",valid,0
"13 Manfaat Air Tebu Murni untuk Kesehatan, Bisa Turunkan Berat Badan: Manfaat air tebu untuk kesehatan dan kecantikan dipengaruhi oleh kandungan berbagai nutrisi.",valid,0
"[MANFAAT AIR TEBU]
1. Merawat Kulit. Air tebu mengandung asam glikolat yang memberikan antioksidan pada kulit. Air tebu dapat membersihkan radang dan infeksi kulit, serta mengurangi tanda penuaan

#WiratechID #WhereAFact #ResepEsKopyorTebu",valid,0
"#TheHighTea
Selain menyegarkan, sari tebu jg memiliki manfaat sehat :
1. Rendah Kalori
2. Bebas Lemak
3. Meningkatkan Metabolisme
4. Membantu Pencernaan
5. Baik u/ Kesehatan Hati
6. Mengobati Jerawat
7. Mengurangi Bau Napas&Karang Gigi
8. Melawan Kanker",valid,0
"Manfaat Batang Tebu untuk mencegah penularan Covid-19. 
Simak! 

Pangkas Batang Tebu, kira kira 75cm-1m
Cuci hingga bersih
Memarkan bagian ujung kira kira 10cm
Samplukkan ke Cangkem orang orang ngeyel yang Tidak Mau Pakai Masker! 
#TXTSOC 
#PakaiMasker",valid,0
"6 Manfaat Rebusan Daun Sirsak, Salah Satunya Mengobati Kanker Kelenjar Getah Bening",valid,0
"9 Manfaat Daun Sirsak, Obati Asam Urat hingga Kanker",valid,0
"Bisa dibilang, sirsak adalah salah satu buah favorit masyarakat. Berdaging buah berserat dengan rasa sedikit asam tapi segar, ternyata buah yang berasal dari Karibia ini mengandung banyak manfaat untuk kesehatan Anda. #VADSInfo

Read more https://bit.ly/2EDSSqw",valid,0
"Simak 15 Manfaat Daun Sirsak, Tingkatkan Kekebalan Tubuh hingga Pengobatan Kanker",valid,0
"Buah-buahan selalu memiliki manfaat yang bisa jadi belum diketahui banyak orang sebelumnya. Salah satunya adalah buah sirsak yang ternyata memiliki banyak khasiat, terutama sebagai obat herbal penyakit kanker.

#PertanianIndonesiaMaju 
#panganuntuknegeri",valid,0
